"PolNum";"CalYear";"Gender";"Type";"Category";"Occupation";"Age";"Group1";"Bonus";"Poldur";"Value";"Adind";"SubGroup2";"Group2";"Density"
"24145";200359057;2011;"Male";"A";"Small";"Self-employed";60;11;70;1;15655;0;"L52";"L";73.25249905
"24146";200359060;2011;"Female";"B";"Medium";"Employed";27;13;40;3;8005;1;"Q31";"Q";185.1345389
"24147";200359063;2011;"Male";"A";"Medium";"Retired";53;13;90;3;26030;1;"M5";"M";162.666477
"24148";200359064;2011;"Male";"D";"Large";"Unemployed";47;8;-10;14;15550;0;"L126";"L";64.30270938
"24149";200359065;2011;"Female";"D";"Medium";"Self-employed";32;6;-30;6;27040;1;"P25";"P";31.88091224
"24150";200359066;2011;"Male";"A";"Small";"Unemployed";29;5;130;13;13205;0;"M17";"M";201.6569069
"24151";200359067;2011;"Female";"D";"Medium";"Employed";25;14;-20;11;8960;1;"M4";"M";190.0515645
"24152";200359068;2011;"Female";"F";"Medium";"Employed";29;8;-50;12;13040;1;"P21";"P";37.76157765
"24153";200359069;2011;"Male";"F";"Small";"Housewife";25;10;-50;0;19890;1;"Q32";"Q";148.3685156
"24154";200359070;2011;"Female";"A";"Small";"Housewife";22;9;10;5;20130;0;"T30";"T";33.96774033
"24155";200359071;2011;"Male";"E";"Large";"Self-employed";60;17;-50;13;15090;1;"P32";"P";34.10399662
"24156";200359072;2011;"Male";"B";"Large";"Employed";43;16;30;0;5160;0;"R6";"R";236.3993842
"24157";200359074;2011;"Male";"B";"Medium";"Employed";28;5;80;4;9525;0;"M9";"M";156.6298557
"24158";200359075;2011;"Male";"F";"Large";"Unemployed";21;7;0;1;18675;0;"P10";"P";29.43246223
"24159";200359076;2011;"Female";"E";"Medium";"Housewife";50;6;-10;7;13135;0;"L76";"L";50.56640552
"24160";200359077;2011;"Male";"B";"Medium";"Housewife";40;19;-10;0;8295;1;"Q29";"Q";239.4551701
"24161";200359078;2011;"Male";"F";"Large";"Retired";73;14;-20;0;8885;1;"L122";"L";66.11361207
"24162";200359079;2011;"Male";"A";"Small";"Housewife";47;11;-30;5;18030;1;"R21";"R";275.2822626
"24163";200359081;2011;"Male";"B";"Large";"Self-employed";62;9;-30;4;13735;1;"Q66";"Q";99.43621052
"24164";200359082;2011;"Female";"D";"Small";"Retired";56;8;-40;0;29715;0;"M19";"M";183.8950396
"24165";200359083;2011;"Female";"B";"Medium";"Unemployed";47;2;-40;8;22235;1;"T9";"T";31.09742125
"24166";200359085;2011;"Male";"F";"Medium";"Housewife";43;2;-30;0;25380;1;"O12";"O";34.93212226
"24167";200359086;2011;"Female";"B";"Medium";"Unemployed";23;10;-20;9;4930;0;"Q25";"Q";140.4108252
"24168";200359088;2011;"Male";"E";"Small";"Employed";21;14;0;4;18185;0;"N21";"N";71.18027901
"24169";200359089;2011;"Female";"D";"Medium";"Employed";38;7;40;10;7075;0;"Q18";"Q";211.8309492
"24170";200359090;2011;"Female";"A";"Medium";"Employed";24;10;-20;5;21745;0;"L9";"L";51.09148195
"24171";200359091;2011;"Female";"B";"Small";"Self-employed";24;11;-30;5;21785;0;"M19";"M";183.8950396
"24172";200359093;2011;"Male";"D";"Large";"Housewife";58;19;-40;9;12890;1;"Q60";"Q";112.4047945
"24173";200359096;2011;"Male";"C";"Medium";"Self-employed";32;11;0;10;13100;1;"U17";"U";123.969842
"24174";200359097;2011;"Male";"A";"Medium";"Housewife";31;15;-50;12;20995;1;"Q49";"Q";91.28099321
"24175";200359099;2011;"Male";"A";"Large";"Employed";36;3;-30;10;7575;0;"S39";"S";23.58652635
"24176";200359100;2011;"Male";"E";"Large";"Housewife";30;11;50;6;13605;0;"Q52";"Q";168.6499611
"24177";200359101;2011;"Male";"A";"Small";"Employed";43;6;-30;5;23965;1;"R35";"R";223.3085718
"24178";200359102;2011;"Male";"E";"Small";"Employed";36;2;-50;0;8990;0;"R36";"R";276.3355652
"24179";200359105;2011;"Male";"E";"Small";"Self-employed";33;12;-30;4;10505;1;"M11";"M";156.1042255
"24180";200359106;2011;"Female";"C";"Large";"Self-employed";36;19;70;0;9460;0;"R27";"R";250.8413259
"24181";200359107;2011;"Male";"B";"Medium";"Employed";42;20;60;0;7155;0;"L132";"L";51.32331561
"24182";200359110;2011;"Male";"C";"Small";"Unemployed";27;11;10;0;6705;0;"O9";"O";30.90727239
"24183";200359111;2011;"Male";"A";"Large";"Housewife";63;14;-30;12;17330;1;"R19";"R";272.9669948
"24184";200359112;2011;"Male";"A";"Small";"Self-employed";37;9;-20;1;17805;1;"U20";"U";58.60474559
"24185";200359113;2011;"Female";"B";"Small";"Employed";25;5;0;12;16160;1;"S41";"S";24.03270395
"24186";200359114;2011;"Male";"B";"Medium";"Housewife";46;13;-50;0;13210;1;"O6";"O";29.08064837
"24187";200359115;2011;"Female";"E";"Medium";"Self-employed";46;12;-40;2;13625;1;"N8";"N";106.5583041
"24188";200359116;2011;"Female";"B";"Small";"Employed";22;7;-10;0;16330;0;"Q25";"Q";140.4108252
"24189";200359118;2011;"Male";"A";"Small";"Housewife";41;16;120;10;15390;1;"U8";"U";125.1320458
"24190";200359120;2011;"Male";"A";"Medium";"Employed";30;2;150;7;8570;0;"U2";"U";38.77083633
"24191";200359121;2011;"Male";"C";"Small";"Unemployed";34;10;60;0;15055;1;"L4";"L";45.52113373
"24192";200359122;2011;"Female";"D";"Large";"Housewife";40;16;20;0;14935;1;"Q56";"Q";114.1467007
"24193";200359123;2011;"Female";"A";"Small";"Housewife";39;5;0;7;2255;1;"O1";"O";36.25444122
"24194";200359124;2011;"Male";"B";"Medium";"Self-employed";45;9;-40;1;8460;1;"L60";"L";63.17028387
"24195";200359125;2011;"Male";"D";"Small";"Employed";28;10;-40;0;10630;1;"R44";"R";237.4189585
"24196";200359126;2011;"Male";"F";"Large";"Housewife";25;4;-50;0;20525;0;"O31";"O";35.43401501
"24197";200359127;2011;"Female";"A";"Medium";"Unemployed";40;15;-40;9;25785;1;"T22";"T";31.98800317
"24198";200359128;2011;"Male";"A";"Small";"Employed";57;8;110;3;21405;1;"N7";"N";88.95152383
"24199";200359130;2011;"Female";"E";"Medium";"Housewife";40;18;-50;2;11180;0;"O17";"O";24.11879116
"24200";200359131;2011;"Male";"D";"Medium";"Self-employed";23;11;70;3;5800;0;"R12";"R";260.3601885
"24201";200359132;2011;"Female";"A";"Medium";"Unemployed";26;9;-40;2;8915;0;"L15";"L";54.19066433
"24202";200359133;2011;"Female";"E";"Large";"Employed";50;15;-50;2;19450;1;"S9";"S";31.84882285
"24203";200359134;2011;"Female";"E";"Small";"Housewife";33;16;-50;1;24800;1;"Q37";"Q";148.5612071
"24204";200359138;2011;"Male";"D";"Large";"Retired";61;15;-50;8;4675;1;"M3";"M";141.0368682
"24205";200359139;2011;"Male";"B";"Large";"Retired";61;5;-50;3;8030;1;"R23";"R";282.3344767
"24206";200359140;2011;"Male";"B";"Medium";"Self-employed";51;13;60;4;33330;1;"U16";"U";91.54176264
"24207";200359141;2011;"Male";"C";"Medium";"Self-employed";56;16;-30;11;12365;1;"Q40";"Q";189.9730181
"24208";200359142;2011;"Female";"E";"Small";"Unemployed";24;13;10;6;16070;0;"Q52";"Q";168.6499611
"24209";200359143;2011;"Male";"E";"Large";"Housewife";73;10;-30;8;29010;1;"Q7";"Q";83.76263662
"24210";200359144;2011;"Male";"A";"Medium";"Employed";34;9;50;1;19305;1;"L117";"L";85.63166734
"24211";200359145;2011;"Female";"C";"Small";"Housewife";24;7;-50;5;9035;0;"L25";"L";61.11231366
"24212";200359146;2011;"Male";"B";"Medium";"Housewife";68;6;-30;15;26980;1;"M22";"M";153.4523215
"24213";200359147;2011;"Male";"B";"Medium";"Employed";43;8;-40;3;12920;1;"U8";"U";125.1320458
"24214";200359150;2011;"Male";"D";"Large";"Retired";64;11;-50;4;3245;0;"U14";"U";123.0152076
"24215";200359151;2011;"Male";"C";"Small";"Employed";36;13;-50;8;25280;1;"Q39";"Q";171.3729361
"24216";200359152;2011;"Male";"D";"Large";"Retired";64;9;-50;1;14635;1;"O14";"O";36.14074742
"24217";200359153;2011;"Male";"A";"Small";"Employed";28;8;20;4;6790;1;"T25";"T";28.51184808
"24218";200359155;2011;"Female";"F";"Large";"Retired";52;6;-50;13;24040;1;"L58";"L";64.53563007
"24219";200359156;2011;"Female";"B";"Medium";"Employed";27;20;0;12;8590;1;"Q27";"Q";122.4496948
"24220";200359157;2011;"Male";"A";"Small";"Employed";42;17;140;3;17170;1;"S21";"S";14.37714238
"24221";200359158;2011;"Female";"D";"Large";"Employed";18;9;0;13;43860;0;"S14";"S";25.91743539
"24222";200359160;2011;"Male";"F";"Large";"Housewife";51;18;-30;4;21085;1;"T4";"T";23.97168003
"24223";200359162;2011;"Male";"B";"Small";"Employed";44;11;60;14;19015;1;"Q42";"Q";148.4945135
"24224";200359163;2011;"Male";"C";"Large";"Housewife";36;11;50;5;24620;1;"S16";"S";36.54775004
"24225";200359164;2011;"Male";"B";"Large";"Employed";46;5;60;3;1475;1;"R46";"R";218.9832303
"24226";200359165;2011;"Male";"A";"Medium";"Housewife";65;19;-40;5;16895;0;"O31";"O";35.43401501
"24227";200359166;2011;"Male";"A";"Small";"Self-employed";35;11;-50;1;9030;0;"Q22";"Q";144.998902
"24228";200359167;2011;"Female";"D";"Small";"Unemployed";19;6;-10;10;18040;0;"Q24";"Q";222.735365
"24229";200359169;2011;"Male";"D";"Medium";"Employed";26;5;0;6;15690;0;"M10";"M";94.36462339
"24230";200359170;2011;"Male";"B";"Medium";"Self-employed";27;15;110;3;19310;0;"R44";"R";237.4189585
"24231";200359172;2011;"Male";"A";"Large";"Retired";70;19;-50;0;25500;1;"P6";"P";30.37476431
"24232";200359173;2011;"Male";"A";"Medium";"Employed";43;5;0;2;1520;1;"T17";"T";32.99314961
"24233";200359174;2011;"Female";"A";"Medium";"Self-employed";43;3;-30;5;13725;1;"R3";"R";200.6565503
"24234";200359176;2011;"Male";"C";"Small";"Employed";60;13;-30;2;17780;0;"O9";"O";30.90727239
"24235";200359178;2011;"Male";"D";"Large";"Employed";50;15;-10;6;29075;0;"P10";"P";29.43246223
"24236";200359179;2011;"Male";"A";"Medium";"Unemployed";42;11;-30;15;17990;1;"R18";"R";284.1301175
"24237";200359180;2011;"Male";"B";"Medium";"Self-employed";36;11;-40;14;28500;1;"R30";"R";296.4319078
"24238";200359181;2011;"Male";"C";"Large";"Employed";43;10;60;0;22600;1;"L75";"L";79.1594481
"24239";200359183;2011;"Male";"B";"Large";"Self-employed";52;6;-10;1;7495;1;"L40";"L";76.05272599
"24240";200359186;2011;"Male";"C";"Large";"Employed";52;14;-20;15;25855;1;"O34";"O";33.76301929
"24241";200359187;2011;"Male";"F";"Medium";"Retired";59;11;-40;8;18360;1;"L9";"L";51.09148195
"24242";200359188;2011;"Male";"A";"Large";"Housewife";48;10;-20;7;5255;0;"Q9";"Q";139.637282
"24243";200359189;2011;"Male";"A";"Large";"Housewife";39;8;-40;11;29985;0;"M3";"M";141.0368682
"24244";200359190;2011;"Male";"A";"Medium";"Employed";54;9;-50;10;23395;1;"Q3";"Q";110.9836779
"24245";200359191;2011;"Male";"A";"Large";"Employed";49;13;-40;2;19550;0;"Q19";"Q";157.245582
"24246";200359192;2011;"Male";"B";"Large";"Self-employed";36;14;30;9;19660;1;"Q15";"Q";147.9690558
"24247";200359193;2011;"Male";"C";"Large";"Self-employed";74;16;30;11;21195;0;"O6";"O";29.08064837
"24248";200359194;2011;"Female";"C";"Small";"Unemployed";21;10;20;13;14190;1;"L128";"L";56.70111618
"24249";200359195;2011;"Female";"D";"Medium";"Unemployed";21;6;0;15;23750;0;"O28";"O";29.1257717
"24250";200359196;2011;"Male";"D";"Large";"Employed";30;4;20;5;4475;1;"L60";"L";63.17028387
"24251";200359197;2011;"Male";"A";"Large";"Employed";35;4;-40;0;38485;0;"P28";"P";41.2451199
"24252";200359199;2011;"Male";"C";"Large";"Self-employed";26;8;40;0;3140;1;"R7";"R";180.0831298
"24253";200359200;2011;"Female";"A";"Medium";"Self-employed";48;11;-40;4;4265;1;"Q63";"Q";125.9456252
"24254";200359201;2011;"Male";"A";"Large";"Housewife";47;15;20;6;5125;0;"L73";"L";68.85387998
"24255";200359202;2011;"Female";"E";"Medium";"Employed";33;11;-10;0;27075;0;"Q19";"Q";157.245582
"24256";200359204;2011;"Male";"D";"Small";"Self-employed";24;13;-30;0;15585;0;"Q65";"Q";77.73738533
"24257";200359205;2011;"Male";"B";"Large";"Employed";41;3;-50;6;7400;0;"Q43";"Q";182.367931
"24258";200359209;2011;"Male";"A";"Large";"Employed";18;11;0;4;19305;0;"Q52";"Q";168.6499611
"24259";200359210;2011;"Male";"D";"Medium";"Housewife";36;16;-50;14;16450;0;"P14";"P";30.62119248
"24260";200359213;2011;"Female";"B";"Medium";"Employed";38;8;-30;11;4875;0;"L19";"L";50.01092548
"24261";200359215;2011;"Female";"C";"Medium";"Employed";29;15;-40;13;13385;1;"R1";"R";222.711392
"24262";200359216;2011;"Male";"A";"Medium";"Housewife";35;16;-20;3;19560;1;"Q66";"Q";99.43621052
"24263";200359217;2011;"Female";"D";"Small";"Unemployed";38;7;-40;9;21380;1;"Q20";"Q";181.4165594
"24264";200359218;2011;"Female";"B";"Medium";"Employed";24;9;-50;7;34895;0;"M3";"M";141.0368682
"24265";200359219;2011;"Male";"A";"Large";"Retired";62;18;-30;6;7740;1;"Q41";"Q";213.2556548
"24266";200359220;2011;"Female";"D";"Large";"Retired";50;11;-30;9;21865;1;"Q10";"Q";169.7885554
"24267";200359222;2011;"Male";"B";"Large";"Housewife";65;9;50;2;9950;1;"O16";"O";30.85366237
"24268";200359223;2011;"Male";"A";"Small";"Employed";27;10;10;3;6550;1;"T29";"T";30.46244233
"24269";200359225;2011;"Female";"A";"Large";"Employed";18;10;0;13;17845;0;"R1";"R";222.711392
"24270";200359226;2011;"Female";"B";"Large";"Self-employed";46;12;-50;2;15950;0;"O12";"O";34.93212226
"24271";200359227;2011;"Male";"A";"Medium";"Self-employed";52;19;90;1;23485;1;"L22";"L";53.43201088
"24272";200359228;2011;"Female";"E";"Large";"Retired";64;10;-40;11;6620;1;"L47";"L";66.76541883
"24273";200359229;2011;"Male";"A";"Small";"Housewife";39;14;-30;1;14165;0;"R34";"R";276.9950185
"24274";200359230;2011;"Female";"B";"Large";"Self-employed";54;15;60;5;9000;0;"U7";"U";103.9493988
"24275";200359231;2011;"Female";"A";"Large";"Unemployed";25;5;-20;2;17310;1;"R12";"R";260.3601885
"24276";200359232;2011;"Female";"B";"Large";"Retired";68;9;-40;1;4190;1;"L104";"L";50.1264516
"24277";200359233;2011;"Male";"A";"Small";"Housewife";63;5;-30;0;9400;1;"U8";"U";125.1320458
"24278";200359234;2011;"Male";"A";"Small";"Housewife";59;11;-30;9;44275;0;"R47";"R";249.7835716
"24279";200359236;2011;"Female";"D";"Large";"Housewife";38;11;10;0;24720;1;"L6";"L";58.89468755
"24280";200359237;2011;"Female";"C";"Medium";"Employed";28;8;-30;6;7345;1;"T26";"T";37.63520484
"24281";200359239;2011;"Male";"E";"Medium";"Unemployed";43;13;70;8;23410;0;"O19";"O";32.04149695
"24282";200359240;2011;"Female";"A";"Large";"Employed";58;13;-40;7;27570;1;"S40";"S";34.81095528
"24283";200359242;2011;"Male";"D";"Medium";"Unemployed";27;2;30;3;7520;0;"L17";"L";61.30612555
"24284";200359243;2011;"Male";"A";"Large";"Unemployed";32;5;-50;3;14120;1;"Q19";"Q";157.245582
"24285";200359245;2011;"Female";"D";"Medium";"Retired";47;1;-50;1;8075;1;"R32";"R";232.9029787
"24286";200359247;2011;"Male";"F";"Small";"Housewife";20;12;-10;7;8945;0;"T5";"T";31.05763979
"24287";200359248;2011;"Male";"C";"Large";"Unemployed";63;12;-20;4;15055;1;"Q4";"Q";138.5066713
"24288";200359249;2011;"Female";"D";"Medium";"Unemployed";26;5;-10;1;15800;0;"Q48";"Q";186.6850127
"24289";200359250;2011;"Male";"B";"Small";"Employed";49;6;20;9;4105;1;"L46";"L";72.01288299
"24290";200359252;2011;"Female";"B";"Medium";"Housewife";58;5;-30;0;8420;0;"N15";"N";113.2248348
"24291";200359253;2011;"Female";"C";"Medium";"Self-employed";37;17;20;3;38895;1;"O21";"O";37.74768396
"24292";200359254;2011;"Male";"B";"Large";"Self-employed";59;15;-50;1;20800;1;"S40";"S";34.81095528
"24293";200359255;2011;"Female";"E";"Small";"Employed";34;7;-10;6;39670;1;"M21";"M";102.818883
"24294";200359256;2011;"Male";"C";"Large";"Employed";50;8;-50;6;12355;0;"Q56";"Q";114.1467007
"24295";200359257;2011;"Female";"D";"Medium";"Employed";60;6;-30;1;19710;1;"Q39";"Q";171.3729361
"24296";200359258;2011;"Female";"C";"Medium";"Self-employed";25;10;0;1;15040;0;"R14";"R";275.0923407
"24297";200359260;2011;"Female";"E";"Small";"Housewife";45;7;-20;2;23170;1;"Q19";"Q";157.245582
"24298";200359261;2011;"Male";"A";"Small";"Self-employed";53;20;-50;6;28420;0;"O31";"O";35.43401501
"24299";200359263;2011;"Female";"C";"Large";"Retired";66;11;-30;7;8970;1;"Q31";"Q";185.1345389
"24300";200359264;2011;"Male";"C";"Medium";"Self-employed";37;16;-30;12;19600;1;"L116";"L";100.3048589
"24301";200359266;2011;"Male";"A";"Small";"Self-employed";46;14;-50;4;8860;1;"Q5";"Q";99.6400095
"24302";200359270;2011;"Male";"A";"Large";"Self-employed";37;14;-40;5;8385;1;"P29";"P";20.86448407
"24303";200359272;2011;"Female";"A";"Medium";"Self-employed";20;7;20;8;22735;0;"U14";"U";123.0152076
"24304";200359273;2011;"Male";"C";"Large";"Self-employed";36;13;-50;0;6020;0;"Q39";"Q";171.3729361
"24305";200359274;2011;"Male";"A";"Small";"Employed";35;8;0;11;12525;1;"Q36";"Q";206.2302755
"24306";200359275;2011;"Female";"D";"Small";"Employed";39;6;-30;13;21300;0;"Q62";"Q";91.45292269
"24307";200359276;2011;"Male";"B";"Medium";"Self-employed";52;8;-30;14;10425;1;"Q12";"Q";167.9366556
"24308";200359278;2011;"Male";"A";"Large";"Self-employed";69;9;-10;8;27125;0;"M15";"M";162.9324677
"24309";200359279;2011;"Male";"E";"Medium";"Employed";34;14;-50;4;18330;0;"R2";"R";145.223003
"24310";200359280;2011;"Male";"B";"Large";"Retired";54;2;150;5;6420;1;"L92";"L";73.85052034
"24311";200359281;2011;"Female";"A";"Medium";"Retired";50;8;-50;1;18610;1;"Q61";"Q";136.1308048
"24312";200359282;2011;"Male";"D";"Medium";"Retired";72;14;-50;4;40665;0;"T21";"T";29.82213153
"24313";200359283;2011;"Male";"C";"Medium";"Self-employed";37;12;80;4;15100;1;"L48";"L";71.62174491
"24314";200359284;2011;"Male";"C";"Medium";"Housewife";29;1;-40;4;5775;0;"T2";"T";28.13630298
"24315";200359285;2011;"Female";"C";"Large";"Housewife";37;9;110;10;17330;1;"O15";"O";26.41407409
"24316";200359288;2011;"Male";"A";"Medium";"Retired";53;20;-50;0;33360;1;"M4";"M";190.0515645
"24317";200359289;2011;"Female";"D";"Large";"Unemployed";29;14;30;3;28125;0;"N16";"N";47.98269849
"24318";200359291;2011;"Female";"B";"Small";"Housewife";35;13;-10;11;4855;1;"M12";"M";216.4916013
"24319";200359293;2011;"Male";"D";"Large";"Retired";54;16;-50;9;3770;1;"L131";"L";71.71655605
"24320";200359294;2011;"Female";"B";"Medium";"Self-employed";23;15;10;0;3855;1;"Q14";"Q";160.3435748
"24321";200359296;2011;"Male";"E";"Large";"Retired";64;13;-30;4;26520;0;"Q55";"Q";126.1401885
"24322";200359297;2011;"Male";"C";"Small";"Unemployed";22;4;20;0;16510;1;"S24";"S";23.10511703
"24323";200359298;2011;"Male";"B";"Large";"Housewife";36;3;-50;1;8045;1;"Q10";"Q";169.7885554
"24324";200359299;2011;"Male";"A";"Small";"Self-employed";60;8;-30;8;12400;0;"T20";"T";22.24129416
"24325";200359300;2011;"Male";"A";"Medium";"Retired";65;12;-50;8;18380;1;"R48";"R";238.240414
"24326";200359301;2011;"Male";"B";"Small";"Employed";50;11;60;4;17985;1;"L79";"L";56.11415278
"24327";200359303;2011;"Male";"A";"Large";"Retired";56;11;-30;3;11710;1;"P22";"P";33.67123926
"24328";200359304;2011;"Male";"C";"Large";"Employed";48;17;-50;1;41455;1;"L103";"L";84.00797156
"24329";200359305;2011;"Female";"A";"Small";"Unemployed";42;19;-40;6;12245;1;"L20";"L";69.88926519
"24330";200359306;2011;"Male";"A";"Large";"Employed";48;18;-40;4;19970;0;"N1";"N";43.18966881
"24331";200359307;2011;"Female";"D";"Medium";"Employed";54;9;10;5;11275;1;"T13";"T";30.79695284
"24332";200359308;2011;"Female";"B";"Medium";"Employed";29;3;-50;10;18930;1;"R18";"R";284.1301175
"24333";200359309;2011;"Male";"E";"Large";"Employed";49;12;-50;8;14930;0;"N5";"N";47.58194704
"24334";200359310;2011;"Male";"D";"Medium";"Self-employed";20;13;-20;1;22900;1;"R11";"R";259.0040603
"24335";200359311;2011;"Female";"A";"Medium";"Housewife";38;5;80;8;7695;0;"L106";"L";76.89987008
"24336";200359312;2011;"Female";"D";"Small";"Housewife";23;13;130;11;14470;1;"R40";"R";284.9991194
"24337";200359314;2011;"Female";"D";"Medium";"Self-employed";46;13;80;10;8270;1;"M5";"M";162.666477
"24338";200359315;2011;"Male";"B";"Large";"Housewife";67;15;-30;3;12650;0;"L56";"L";87.14669097
"24339";200359316;2011;"Male";"D";"Medium";"Employed";29;9;20;0;8355;1;"R17";"R";221.7063984
"24340";200359317;2011;"Male";"E";"Medium";"Self-employed";53;13;-40;5;21265;1;"N4";"N";109.6318854
"24341";200359318;2011;"Male";"F";"Large";"Housewife";55;12;-20;9;9305;1;"Q7";"Q";83.76263662
"24342";200359319;2011;"Male";"D";"Large";"Retired";70;6;-50;11;20865;1;"M18";"M";99.28308074
"24343";200359320;2011;"Male";"A";"Small";"Self-employed";31;4;-30;4;6145;1;"Q60";"Q";112.4047945
"24344";200359321;2011;"Male";"B";"Large";"Retired";67;13;-50;5;4595;1;"Q14";"Q";160.3435748
"24345";200359322;2011;"Female";"C";"Large";"Self-employed";24;6;0;14;16315;0;"R41";"R";240.0004036
"24346";200359323;2011;"Male";"D";"Small";"Employed";39;14;-30;1;8825;1;"L69";"L";81.90993935
"24347";200359324;2011;"Male";"A";"Medium";"Self-employed";62;14;-50;6;31635;1;"N9";"N";118.8510133
"24348";200359325;2011;"Female";"C";"Large";"Retired";62;12;-50;1;24295;1;"M9";"M";156.6298557
"24349";200359327;2011;"Female";"C";"Medium";"Housewife";33;1;30;1;6535;1;"Q66";"Q";99.43621052
"24350";200359328;2011;"Female";"B";"Large";"Self-employed";44;6;-50;15;12050;1;"Q62";"Q";91.45292269
"24351";200359329;2011;"Female";"B";"Small";"Unemployed";29;11;-20;2;9470;1;"U21";"U";88.29014956
"24352";200359330;2011;"Male";"E";"Small";"Housewife";23;6;-10;9;7785;0;"M13";"M";184.4785165
"24353";200359333;2011;"Female";"F";"Small";"Unemployed";20;3;-20;14;8725;0;"Q12";"Q";167.9366556
"24354";200359334;2011;"Female";"C";"Large";"Retired";66;16;-50;1;38465;0;"R43";"R";210.189841
"24355";200359335;2011;"Female";"E";"Medium";"Retired";64;2;-50;8;12675;1;"Q51";"Q";141.4896565
"24356";200359336;2011;"Female";"D";"Large";"Retired";66;18;-50;7;23905;0;"Q27";"Q";122.4496948
"24357";200359337;2011;"Male";"B";"Medium";"Employed";28;8;30;0;7280;1;"Q40";"Q";189.9730181
"24358";200359339;2011;"Male";"C";"Small";"Self-employed";60;15;-30;4;4025;0;"L112";"L";66.06668352
"24359";200359341;2011;"Female";"F";"Small";"Housewife";18;1;0;9;4565;0;"U10";"U";137.8873343
"24360";200359342;2011;"Male";"A";"Small";"Employed";22;4;30;3;7855;0;"Q45";"Q";98.10372854
